BRAND," MODEL"," VARIANT_TYPE",MODEL_ID," YEAR FROM"," YEAR TO","ORG SKU",SKU,NAME,DESCRIPTION," TIP STYLE"," PIPE Ø (MM)"," PIPE Ø (INCHES)"," EC-APPROVED?"," RACE SYSTEM"," VALVESONIC"," FITTING TIME"," SHIPPING DATA",PRICE
Ford," Fiesta"," Mk7/Mk7.5 1.0T EcoBoost (100/125/140PS) ","131963, 127518, 126555, 58968, 58967",2013,2017," SSXFD261"," SSXFD261-1617"," Cat-back"," Road+ - Burnt Titanium Tips. Requires Fiesta Zetec S rear valance (part number 1833264) available from your local Ford dealer"," GT-80 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",13741
Ford," Fiesta"," Mk7/Mk7.5 1.0T EcoBoost (100/125/140PS) ","131963, 127518, 126555, 58968, 58967",2013,2017," SSXFD262"," SSXFD262-1618"," Cat-back"," Road+ - Titanium Tips. Requires Fiesta Zetec S rear valance (part number 1833264) available from your local Ford dealer"," Twin 80mm GT80 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",12464
Ford," Fiesta"," Mk7/Mk7.5 1.0T EcoBoost (100/125/140PS) ","131963, 127518, 126555, 58968, 58967",2013,2017," SSXFD263"," SSXFD263-1619"," Cat-back"," Road+ - Cerakote Black Tips. Requires Fiesta Zetec S rear valance (part number 1833264) available from your local Ford dealer"," Twin 80mm GT80 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",10831
Ford," Fiesta"," Mk7/Mk7.5 1.0T EcoBoost (100/125/140PS) ","131963, 127518, 126555, 58968, 58967",2013,2017," SSXFD264"," SSXFD264-1620"," Cat-back"," Road+ - Polished Tips. Requires Fiesta Zetec S rear valance (part number 1833264) available from your local Ford dealer"," Twin 80mm GT80 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",9185
Ford," Fiesta"," Mk7/Mk7.5 1.0T EcoBoost (100/125/140PS) ","131963, 127518, 126555, 58968, 58967",2013,2017," SSXFD265"," SSXFD265-1621"," Cat-back"," Resonated (quieter). Carbon Fibre Jet-80 Trims. Requires Fiesta Zetec S rear valance (part number 1833264) available from your local Ford dealer"," 76.2mm Carbon Jet ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",12467
Ford," Fiesta"," Mk7/Mk7.5 1.0T EcoBoost (100/125/140PS) ","131963, 127518, 126555, 58968, 58967",2013,2017," SSXFD266"," SSXFD266-1622"," Cat-back"," Non-resonated (louder). Carbon Fibre Jet-80 Tips. Requires Fiesta Zetec S rear valance (part number 1833264) available from your local Ford dealer"," 76.2mm Carbon Jet ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",10633
Ford," Fiesta"," Mk7/Mk7.5 1.0T EcoBoost (100/125/140PS) ","131963, 127518, 126555, 58968, 58967",2013,2017," SSXFD267"," SSXFD267-1623"," Cat-back"," Road+ -Carbon Fibre Jet-80 Tips. Requires Fiesta Zetec S rear valance (part number 1833264) available from your local Ford dealer"," 76.2mm Carbon Jet ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",10931
Ford," Ranger"," 2.0TDCI & 3.2TDCI Pick-up",12606,2015,2022," SSXFD268"," SSXFD268-1624"," Active Sound Control"," Single Sound Generator Kit"," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 100 X 40 X 30  and weighing 21kg.",25293
Ford," Ranger"," Raptor Ranger 2.0 EcoBlue Diesel","135616, 135810, 135808",2019,2022," SSXFD268"," SSXFD268-1625"," Active Sound Control"," Single Sound Generator Kit"," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 100 X 40 X 30  and weighing 21kg.",25293
Ford," Ranger"," 2.0TDCI & 3.2TDCI Pick-up",12606,2015,2022," SSXFD269"," SSXFD269-1626"," Active Sound Control"," Twin Sound Generator Kit (Louder) - Not suitable for cars with Ad-Blue/DEF Tank on the rear left of the vehicle"," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 100 X 40 X 30  and weighing 12kg.",37702
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Post Sept 2020 Models Only)",,2020,2022," SSXFD270"," SSXFD270-1627"," Active Valve Control"," Works with both OE & Milltek Sport Cat Back Exhausts with Apple iOS and Android App Support"," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 1kg.",9230
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Pre Sept 2020 Models Only)",,2018,2020," SSXFD270"," SSXFD270-1628"," Active Valve Control"," Works with both OE & Milltek Sport Cat Back Exhausts with Apple iOS and Android App Support"," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 1kg.",9230
Ford," Focus"," Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback",17012,2016,2018," SSXFD271"," SSXFD271-1629"," Active Valve Control"," "," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 1kg.",9230
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Post Sept 2020 Models Only)",,2020,2022," SSXFD272"," SSXFD272-1630"," GPF/OPF Bypass"," GPF/OPF Bypass Non-Resonated for Fitment to OE Cat Back Only (OE system requires to be cut)"," ",70,2.76," No"," Yes"," No"," "," ",3784
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Pre Sept 2020 Models Only)",,2018,2020," SSXFD272"," SSXFD272-1631"," GPF/OPF Bypass"," GPF/OPF Bypass Non-Resonated for Fitment to OE Cat Back Only (OE system requires to be cut)"," ",70,2.76," No"," Yes"," No"," "," ",3784
Ford," Puma"," ST 1.5 EcoBoost (OPF/GPF Equipped)",142178,2020,2022," SSXFD272"," SSXFD272-1632"," GPF/OPF Bypass"," GPF/OPF Bypass Non-Resonated for Fitment to OE Cat Back Only (OE system requires to be cut)"," ",70,2.76," No"," Yes"," No"," "," ",3784
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Post Sept 2020 Models Only)",,2020,2022," SSXFD273"," SSXFD273-1633"," GPF/OPF Bypass"," GPF/OPF Bypass Non-Resonated for Fitment to Milltek Sport Cat Back Only"," ",70,2.76," No"," Yes"," No"," "," ",3640
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Pre Sept 2020 Models Only)",,2018,2020," SSXFD273"," SSXFD273-1634"," GPF/OPF Bypass"," GPF/OPF Bypass Non-Resonated for Fitment to Milltek Sport Cat Back Only"," ",70,2.76," No"," Yes"," No"," "," ",3640
Ford," Puma"," ST 1.5 EcoBoost (OPF/GPF Equipped)",142178,2020,2022," SSXFD273"," SSXFD273-1635"," GPF/OPF Bypass"," GPF/OPF Bypass Non-Resonated for Fitment to Milltek Sport Cat Back Only"," ",70,2.76," No"," Yes"," No"," "," ",3640
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Post Sept 2020 Models Only)",,2020,2022," SSXFD274"," SSXFD274-1636"," GPF/OPF Bypass"," GPF/OPF Bypass Resonated for Fitment to OE Cat Back Only (OE system requires to be cut)"," ",70,2.76," No"," Yes"," No"," "," ",5135
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Pre Sept 2020 Models Only)",,2018,2020," SSXFD274"," SSXFD274-1637"," GPF/OPF Bypass"," GPF/OPF Bypass Resonated for Fitment to OE Cat Back Only (OE system requires to be cut)"," ",70,2.76," No"," Yes"," No"," "," ",5135
Ford," Puma"," ST 1.5 EcoBoost (OPF/GPF Equipped)",142178,2020,2022," SSXFD274"," SSXFD274-1638"," GPF/OPF Bypass"," GPF/OPF Bypass Resonated for Fitment to OE Cat Back Only (OE system requires to be cut)"," ",70,2.76," No"," Yes"," No"," "," ",5135
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Post Sept 2020 Models Only)",,2020,2022," SSXFD275"," SSXFD275-1639"," GPF/OPF Bypass"," GPF/OPF Bypass Resonated for Fitment to Milltek Sport Cat Back Only"," ",70,2.76," No"," Yes"," No"," "," ",4991
Ford," Fiesta"," Mk8 ST 1.5 EcoBoost 200PS (Pre Sept 2020 Models Only)",,2018,2020," SSXFD275"," SSXFD275-1640"," GPF/OPF Bypass"," GPF/OPF Bypass Resonated for Fitment to Milltek Sport Cat Back Only"," ",70,2.76," No"," Yes"," No"," "," ",4991
Ford," Puma"," ST 1.5 EcoBoost (OPF/GPF Equipped)",142178,2020,2022," SSXFD275"," SSXFD275-1641"," GPF/OPF Bypass"," GPF/OPF Bypass Resonated for Fitment to Milltek Sport Cat Back Only"," ",70,2.76," No"," Yes"," No"," "," ",4991
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (Non-OPF/GPF Models Only)","131963, 136546, 143270, 127518, 126555, 126554, 139031, 131678, 58968, 58967",2017,2019," SSXFD276"," SSXFD276-1642"," Cat-back"," Cat Back with Twin GT-90 Polished Trims - Required Fiesta ST Valance - EC Approved "," Polished GT90 ",60.3,2.37," Yes"," No"," No"," "," ",11890
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (Non-OPF/GPF Models Only)","131963, 136546, 143270, 127518, 126555, 126554, 139031, 131678, 58968, 58967",2017,2019," SSXFD277"," SSXFD277-1643"," Cat-back"," Cat Back with Twin GT-90 Cerakote Black Trims - Required Fiesta ST Valance - EC Approved"," Black GT90 ",60.3,2.37," Yes"," No"," No"," "," ",13151
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (Non-OPF/GPF Models Only)","131963, 136546, 143270, 127518, 126555, 126554, 139031, 131678, 58968, 58967",2017,2019," SSXFD278"," SSXFD278-1644"," Cat-back"," Non Res (Louder) Cat Back with Twin GT-90 Polished Trims - Required Fiesta ST Valance"," Polished GT90 ",60.3,2.37," No"," No"," No"," "," ",9680
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (Non-OPF/GPF Models Only)","131963, 136546, 143270, 127518, 126555, 126554, 139031, 131678, 58968, 58967",2017,2019," SSXFD279"," SSXFD279-1645"," Cat-back"," Non Res (Louder) Cat Back with Twin GT-90 Cerakote Black Trims - Required Fiesta ST Valance"," Black GT90 ",60.3,2.37," No"," No"," No"," "," ",10942
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (Non-OPF/GPF Models Only)","131963, 136546, 143270, 127518, 126555, 126554, 139031, 131678, 58968, 58967",2017,2019," SSXFD280"," SSXFD280-1646"," Cat-back"," Road + Cat Back with Twin GT-90 Polished Trims - Required Fiesta ST Valance"," Polished GT90 ",60.3,2.37," No"," No"," No"," "," ",10056
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (Non-OPF/GPF Models Only)","131963, 136546, 143270, 127518, 126555, 126554, 139031, 131678, 58968, 58967",2017,2019," SSXFD281"," SSXFD281-1647"," Cat-back"," Road + Cat Back with Twin GT-90 Cerakote Black Trims - Required Fiesta ST Valance"," Black GT90 ",60.3,2.37," No"," No"," No"," "," ",11318
Ford," Mustang"," 5.0 V8 GT (Fastback - Facelift Model)",,2019,2022," SSXFD282"," SSXFD282-1648"," Cat-back"," Cat Back with Polished GT-100 Trims - EC Approval Coming Soon"," Quad 100mm GT100 ",70,2.76," No"," No"," No"," "," ",29542
Ford," Mustang"," 5.0 V8 GT (Fastback - Facelift Model)",,2019,2022," SSXFD283"," SSXFD283-1649"," Cat-back"," Cat Back with Black Cerakote Trims GT-100 Trims - EC Approval Coming Soon"," Quad 100mm GT100 ",70,2.76," No"," No"," No"," "," ",29542
Ford," Mustang"," 5.0 V8 GT (Fastback - Facelift Model)",,2019,2022," SSXFD284"," SSXFD284-1650"," Cat-back"," Cat Back with Titanium Trims GT-100 Trims - EC Approval Coming Soon"," Quad 100mm GT100 ",70,2.76," No"," No"," No"," "," ",33824
Ford," Mustang"," 5.0 V8 GT (Fastback - Facelift Model)",,2019,2022," SSXFD285"," SSXFD285-1651"," Cat-back"," Cat Back with Burnt Titanium Trims GT-100 Trims - EC Approval Coming Soon"," Quad 100mm GT100 ",70,2.76," No"," No"," No"," "," ",38244
Ford," Mustang"," 5.0 V8 GT (Fastback - Facelift Model)",,2019,2022," SSXFD286"," SSXFD286-1652"," Cat-back"," Cat Back with Carbon JET-100 Trims - EC Approval Coming Soon"," 102 Jet ",70,2.76," No"," No"," No"," "," ",33098
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD287"," SSXFD287-1653"," Particulate Filter-back"," GPF/OPF Back Non-Resonated (Louder) with Polished GT-90 Trim"," 90mm GT90 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30  and weighing 19kg.",4382
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD288"," SSXFD288-1654"," Particulate Filter-back"," GPF/OPF Back Non-Resonated (Louder) with Cerakote Black GT-90 Trim"," 90mm GT90 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30  and weighing 19kg.",4951
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD289"," SSXFD289-1655"," Particulate Filter-back"," GPF/OPF Back Non-Resonated (Louder) with Burnt Titanium GT-90 Trim"," 90.00 GT-90 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30  and weighing 19kg.",6561
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD290"," SSXFD290-1656"," Particulate Filter-back"," GPF/OPF Back Non-Resonated (Louder) with Carbon JET-90 Trim"," 90 JET ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30  and weighing 19kg.",5155
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD291"," SSXFD291-1657"," Particulate Filter-back"," GPF/OPF Back Resonated with Carbon JET-90 Trim"," 90 JET ",60.3,2.37," No"," No"," No"," "," ",7365
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD292"," SSXFD292-1658"," Particulate Filter-back"," GPF/OPF Back Resonated with Polished GT-90 Trim"," 90mm GT90 ",60.3,2.37," No"," No"," No"," "," ",6591
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD293"," SSXFD293-1659"," Particulate Filter-back"," GPF/OPF Back Resonated with Cerakote Black GT-90 Trim"," 90mm GT90 ",60.3,2.37," No"," No"," No"," "," ",7161
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD294"," SSXFD294-1660"," Particulate Filter-back"," GPF/OPF Back Resonated with Titanium GT-90 Trim"," 90mm GT90 ",60.3,2.37," No"," No"," No"," "," ",8147
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD295"," SSXFD295-1661"," Particulate Filter-back"," GPF/OPF Back Resonated with Burnt Titanium GT-90 Trim"," 90.00 GT-90 ",60.3,2.37," No"," No"," No"," "," ",8771
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD296"," SSXFD296-1662"," Particulate Filter-back"," GPF/OPF Back Resonated with ST Style with Twin GT-90 Polished Trims (Required ST Rear Valance)"," Polished GT90 ",60.3,2.37," No"," No"," No"," "," ",8153
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD297"," SSXFD297-1663"," Particulate Filter-back"," GPF/OPF Back Resonated with ST Style with Twin GT-90 Cerakote Black Trims (Required ST Rear Valance)"," Black GT90 ",60.3,2.37," No"," No"," No"," "," ",9415
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD298"," SSXFD298-1664"," Particulate Filter-back"," GPF/OPF Back Non-Resonated (Louder) with ST Style with Twin GT-90 Cerakote Black Trims (Required ST Rear Valance)"," Black GT90 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30  and weighing 19kg.",7205
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD299"," SSXFD299-1665"," Particulate Filter-back"," GPF/OPF Back Non-Resonated (Louder) with ST Style with Twin GT-90 Polished Trims (Required ST Rear Valance)"," Polished GT90 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30  and weighing 19kg.",5944
Ford," Fiesta"," Mk8 1.0T EcoBoost ST-Line 3 & 5 Door (100ps & 125ps OPF/GPF Models Only)","58967, 58968, 126555, 131963",2019,2022," SSXFD300"," SSXFD300-1666"," Particulate Filter-back"," GPF/OPF Back Non-Resonated (Louder) with Titanium GT-90 Trim"," 90mm GT90 ",60.3,2.37," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30  and weighing 19kg.",5938
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD301"," SSXFD301-1667"," Particulate Filter-back"," GPF/OPF Back with Polished GT-115 Trims - EC Approved"," Dual GT115 ",76.2,3," Yes"," No"," No"," "," ",13922
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD302"," SSXFD302-1668"," Particulate Filter-back"," GPF/OPF Back with Cerakote Black GT-115 Trims - EC Approved"," Dual 115mm GT115B ",76.2,3," Yes"," No"," No"," "," ",15945
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD303"," SSXFD303-1669"," Particulate Filter-back"," GPF/OPF Back with Titanium GT-115 Trims - EC Approved"," Dual GT115 ",76.2,3," Yes"," No"," No"," "," ",17618
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD304"," SSXFD304-1670"," Particulate Filter-back"," GPF/OPF Back with Burnt Titanium GT-115 Trims - EC Approved"," Dual GT115 ",76.2,3," Yes"," No"," No"," "," ",18501
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD305"," SSXFD305-1671"," Particulate Filter-back"," GPF/OPF Back - Race (Louder) with Burnt Titanium GT-115 Trims"," Dual GT115 ",76.2,3," No"," No"," No"," "," ",16499
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD306"," SSXFD306-1672"," Particulate Filter-back"," GPF/OPF Back with Carbon JET-115 Trims - EC Approved"," 115mm JET-115 ",76.2,3," Yes"," No"," No"," "," ",16661
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD307"," SSXFD307-1673"," Particulate Filter-back"," GPF/OPF Back - Race (Louder) with Titanium GT-115 Trims"," Dual GT115 ",76.2,3," No"," No"," No"," "," ",15616
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD308"," SSXFD308-1674"," Particulate Filter-back"," GPF/OPF Back - Race (Louder) with Cerakote Black GT-115 Trims"," Dual 115mm GT115B ",76.2,3," No"," No"," No"," "," ",13943
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD309"," SSXFD309-1675"," Particulate Filter-back"," GPF/OPF Back - Race (Louder) with Polished GT-115 Trims"," Dual GT115 ",76.2,3," No"," No"," No"," "," ",11920
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD310"," SSXFD310-1676"," Particulate Filter-back"," GPF/OPF Back - Race (Louder) with Carbon JET-115 Trims"," 115mm JET-115 ",76.2,3," No"," No"," No"," "," ",14659
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD311"," SSXFD311-1677"," GPF/OPF Bypass"," Resonated to fit Milltek Sport Cat Back Only - Required Stage 2 ECU Remap"," ",76.2,3," No"," No"," No"," "," ",4349
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD311"," SSXFD311-1678"," GPF/OPF Bypass"," Resonated to fit Milltek Sport Cat Back Only - Required Stage 2 ECU Remap"," ",76.2,3," No"," No"," No"," "," ",4349
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD312"," SSXFD312-1679"," GPF/OPF Bypass"," Resonated to fit OE Cat Back Only - Required Stage 2 ECU Remap"," ",76.2,3," No"," No"," No"," "," ",4454
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD312"," SSXFD312-1680"," GPF/OPF Bypass"," Resonated to fit OE Cat Back Only - Required Stage 2 ECU Remap"," ",76.2,3," No"," No"," No"," "," ",4454
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD313"," SSXFD313-1681"," GPF/OPF Bypass"," Non-Resonated to fit OE Cat Back Only - Required Stage 2 ECU Remap"," ",76.2,3," No"," No"," No"," "," ",2070
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD313"," SSXFD313-1682"," GPF/OPF Bypass"," Non-Resonated to fit OE Cat Back Only - Required Stage 2 ECU Remap"," ",76.2,3," No"," No"," No"," "," ",2070
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD314"," SSXFD314-1683"," GPF/OPF Bypass"," Non-Resonated to fit Milltek Sport Cat Back Only - Required Stage 2 ECU Remap"," ",76.2,3," No"," No"," No"," "," ",1964
Ford," Focus"," Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped & Manual Only)",,2019,2022," SSXFD314"," SSXFD314-1684"," GPF/OPF Bypass"," Non-Resonated to fit Milltek Sport Cat Back Only - Required Stage 2 ECU Remap"," ",80,3.15," No"," No"," No"," "," ",1964
Ford," F150 Raptor"," 3.5 V6 EcoBoost Supercab",,2018,2022," SSXFD315"," SSXFD315-1685"," Cat-back"," Cat Back with GT-115 Polished Trims"," 115 GT ",76.2,3," No"," No"," No"," "," ",20408
Ford," F150 Raptor"," 3.5 V6 EcoBoost Supercab",,2018,2022," SSXFD316"," SSXFD316-1686"," Cat-back"," Cat Back with GT-115 Cerakote Black Trims"," ",76.2,3," No"," No"," No"," "," ",21541
Ford," F150 Raptor"," 3.5 V6 EcoBoost Supercrew",,2018,2022," SSXFD317"," SSXFD317-1687"," Cat-back"," Cat Back with GT-115 Polished Trims"," 115 GT ",76.2,3," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150 X 45 X 36 at 30kg. Box 2: 100 X 40 X 30  at 20kg.",24102
Ford," F150 Raptor"," 3.5 V6 EcoBoost Supercrew",,2018,2022," SSXFD318"," SSXFD318-1688"," Cat-back"," Cat Back with GT-115 Cerakote Black Trims"," ",76.2,3," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150 X 45 X 36 at 30kg. Box 2: 100 X 40 X 30  at 20kg.",25234
