"ORG SKU",SKU,Name,"Exhaust System Line",Homologation,Description,Category,Segment,Program,Brand,Model,"MY from","MY to",Price,Model_ID
E-BM/T/6,E-BM/T/6-154,"Evolution Link pipe set (Titanium)","OP - Optional part",,"Evolution Link Pipe Set (Titanium) was tested and developed together with Evolution Line (Titanium).The Evolution link pipe set upgrades the Slip-On system to the Evolution system, which consists of a slip-on rear muffler and larger Evolution link pipe tubes with a middle muffler, all designed to make the performance and workmanship of the complete system as perfect as it looks. It is crafted entirely from titanium. The whole system is designed to provide the smoothest flow. The power and torque gains of the M4 with the combination of the Slip-On Line system and Evolution link pipe set are guaranteed. In-depth engineering has produced a unique sound profile, distinctly different from the stock system, yielding a deep and sporty sound with no unwanted overtones or drone and an almost racing sound, as well as a significant change to the sound with the valves in the open or closed positions.The control kit to optimize the balance between sportiness and comfort is included, together with the receiver and Sound Remote controller (or smartphone app) to regulate the valves.When installing the Akrapovič Evolution link pipe set, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.THIS PRODUCT DOES NOT MEET EMISSION COMPLIANCE REQUIREMENTS FOR STREET OR HIGHWAY USE.","New Avgassystem","Sports Coupe",Car,BMW,"M4 (F82, F83) - OPF/GPF",2018,2020,29426,"100821,105899,"
E-BM/T/9,E-BM/T/9-155,"Evolution Link pipe set (Titanium)","OP - Optional part",,"Evolution Link Pipe Set (Titanium) was tested and developed together with Slip-On Line (Titanium).This full titanium accessory features complex parts cast in Akrapovič’s in-house foundry and is constructed from lightweight high-grade alloys to reduce weight. Combining the Evolution Link pipe set (Titanium) with the Slip-On Line (Titanium) exhaust creates a system that is perfectly in tune to deliver the very best aural experience in all driving modes. Akrapovič’s sound engineers have worked hard to produce a sporty V8 sound with an unmistakable Akrapovič character, while keeping it smooth and eliminating any drone, all designed for maximum everyday comfort. The sound is closer to that of a muscle car and delivers an exhilarating soundtrack. With a cast collector on the link pipe, where the gases from both sides of the engine mix, the link pipe provides a smooth flow for the gas and aids in providing the perfect sound as an ideal upgrade for the Slip-On Line (Titanium). With the installation of this optional accessory, ECE type approval for the Slip-On Line (Titanium) exhaust system is not valid, and remapping the ECU is mandatory when it is fitted.When installing the Akrapovič Evolution link pipe set, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.Fitment notice: This optional link pipe does not fit on OPF equipped vehicles with emission product code S1DFA.THIS PRODUCT DOES NOT MEET EMISSION COMPLIANCE REQUIREMENTS FOR STREET OR HIGHWAY USE.","New Avgassystem","Sports Coupe",Car,BMW,"M8 / M8 Competition (F91, F92) - OPF/GPF",2020,2020,30609,"136372,136371,136370,136369,"
E-ME/SS/1,E-ME/SS/1-156,"Evolution Link pipe set (SS)","OP - Optional part",,"Evolution Link Pipe Set (SS) was tested and developed together with the Slip-On Line (Titanium) system.Offering an ideal upgrade to further the tuning potential of the car, the link pipe set is primarily designed for track use and will release the sporty sound that the engine has to offer. With the elimination of the OPF, the sound levels are increased and the frequency content is improved, providing increased sound, leading to an exhilarating tone, with cracking and burbling being an enjoyable and addictive aural assault on over-run. The change in performance is a noticeable factor when compared to the stock exhaust system configuration, and the difference is perceptible from the driver’s and passenger’s point of view.When installing the Akrapovič Evolution Link pipe set, which is developed for use on closed tracks only, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.","New Avgassystem","Hot Hatch",Car,Mercedes-AMG,"A 35 (V177)",2019,2020,11682,135945
E-ME/SS/1,E-ME/SS/1-157,"Evolution Link pipe set (SS)","OP - Optional part",,"Evolution Link Pipe Set (SS) was tested and developed together with the Slip-On Line (Titanium) system.Offering an ideal upgrade to further the tuning potential of the car, the link pipe set is primarily designed for track use and will release the sporty sound that the engine has to offer. With the elimination of the OPF, the sound levels are increased and the frequency content is improved, providing increased sound, leading to an exhilarating tone, with cracking and burbling being an enjoyable and addictive aural assault on over-run. The change in performance is a noticeable factor when compared to the stock exhaust system configuration, and the difference is perceptible from the driver’s and passenger’s point of view.When installing the Akrapovič Evolution Link pipe set, which is developed for use on closed tracks only, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.","New Avgassystem","Hot Hatch",Car,Mercedes-AMG,"A 35 (V177) - OPF/GPF",2019,2020,11682,135945
E-ME/SS/1,E-ME/SS/1-158,"Evolution Link pipe set (SS)","OP - Optional part",,"Evolution Link Pipe Set (SS) was tested and developed together with the Slip-On Line (Titanium) system.Offering an ideal upgrade to further the tuning potential of the car, the link pipe set is primarily designed for track use and will release the sporty sound that the engine has to offer. With the elimination of the OPF, the sound levels are increased and the frequency content is improved, providing increased sound, leading to an exhilarating tone, with cracking and burbling being an enjoyable and addictive aural assault on over-run. The change in performance is a noticeable factor when compared to the stock exhaust system configuration, and the difference is perceptible from the driver’s and passenger’s point of view.When installing the Akrapovič Evolution Link pipe set, which is developed for use on closed tracks only, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.","New Avgassystem","Hot Hatch",Car,Mercedes-AMG,"A 35 (W177)",2019,2020,11682,"132864,136670,136671,"
E-ME/SS/1,E-ME/SS/1-159,"Evolution Link pipe set (SS)","OP - Optional part",,"Evolution Link Pipe Set (SS) was tested and developed together with the Slip-On Line (Titanium) system.Offering an ideal upgrade to further the tuning potential of the car, the link pipe set is primarily designed for track use and will release the sporty sound that the engine has to offer. With the elimination of the OPF, the sound levels are increased and the frequency content is improved, providing increased sound, leading to an exhilarating tone, with cracking and burbling being an enjoyable and addictive aural assault on over-run. The change in performance is a noticeable factor when compared to the stock exhaust system configuration, and the difference is perceptible from the driver’s and passenger’s point of view.When installing the Akrapovič Evolution Link pipe set, which is developed for use on closed tracks only, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.","New Avgassystem","Hot Hatch",Car,Mercedes-AMG,"A 35 (W177) - OPF/GPF",2019,2020,11682,"132864,136670,136671,"
E-ME/SS/1,E-ME/SS/1-160,"Evolution Link pipe set (SS)","OP - Optional part",,"Evolution Link Pipe Set (SS) was tested and developed together with the Slip-On Line (Titanium) system.Offering an ideal upgrade to further the tuning potential of the car, the link pipe set is primarily designed for track use and will release the sporty sound that the engine has to offer. With the elimination of the OPF, the sound levels are increased and the frequency content is improved, providing increased sound, leading to an exhilarating tone, with cracking and burbling being an enjoyable and addictive aural assault on over-run. The change in performance is a noticeable factor when compared to the stock exhaust system configuration, and the difference is perceptible from the driver’s and passenger’s point of view.When installing the Akrapovič Evolution Link pipe set, which is developed for use on closed tracks only, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.","New Avgassystem","Hot Hatch",Car,Mercedes-AMG,"A 35 L (Z177)",2019,2020,11682,
E-ME/SS/1,E-ME/SS/1-161,"Evolution Link pipe set (SS)","OP - Optional part",,"Evolution Link Pipe Set (SS) was tested and developed together with the Slip-On Line (Titanium) system.Offering an ideal upgrade to further the tuning potential of the car, the link pipe set is primarily designed for track use and will release the sporty sound that the engine has to offer. With the elimination of the OPF, the sound levels are increased and the frequency content is improved, providing increased sound, leading to an exhilarating tone, with cracking and burbling being an enjoyable and addictive aural assault on over-run. The change in performance is a noticeable factor when compared to the stock exhaust system configuration, and the difference is perceptible from the driver’s and passenger’s point of view.When installing the Akrapovič Evolution Link pipe set, which is developed for use on closed tracks only, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.","New Avgassystem","Hot Hatch",Car,Mercedes-AMG,"CLA 35 (C118/X118)",2019,2020,11682,"135946,136529,"
E-ME/SS/1,E-ME/SS/1-162,"Evolution Link pipe set (SS)","OP - Optional part",,"Evolution Link Pipe Set (SS) was tested and developed together with the Slip-On Line (Titanium) system.Offering an ideal upgrade to further the tuning potential of the car, the link pipe set is primarily designed for track use and will release the sporty sound that the engine has to offer. With the elimination of the OPF, the sound levels are increased and the frequency content is improved, providing increased sound, leading to an exhilarating tone, with cracking and burbling being an enjoyable and addictive aural assault on over-run. The change in performance is a noticeable factor when compared to the stock exhaust system configuration, and the difference is perceptible from the driver’s and passenger’s point of view.When installing the Akrapovič Evolution Link pipe set, which is developed for use on closed tracks only, remapping the ECU is mandatory in order to prevent potential “check engine light” warning signals.","New Avgassystem","Hot Hatch",Car,Mercedes-AMG,"CLA 35 (C118/X118) - OPF/GPF",2019,2020,11682,"135946,136529,"
E-ME/T/3,E-ME/T/3-163,"Evolution Link Pipe Set (Titanium)","EV - Evolution","ECE Type Approval","Because of packaging requirements, the EVO system has been split into two codes. Please be aware that both part numbers (MTP-ME/T/2H/1 or MTP-ME/T/3H and E-ME/T/3) must be ordered.If the Akrapovič Evolution Line system replaces the Mercedes-AMG performance exhaust system, the Valve Actuator Kit (P-HF985) is not needed. The valves on the exhaust can be controlled from the car cabin. The Akrapovič Sound Kit (P-HF949) can be purchased as an optional part.If the car is not equipped with a performance exhaust but with the basic Mercedes-AMG exhaust system, then the Valve Actuator Kit (P-HF985) is mandatory. The Akrapovič Sound Kit (P-HF949) is also highly recommended for complete control over exhaust sound regulation.","New Avgassystem","Sports Coupe",Car,Mercedes-AMG,"C 63 Coupé (C205)",2016,2018,25037,"116942,"
